loggingTime(txt),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationSpeedAccuracy(m/s),locationCourse(°),locationCourseAccuracy(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionHeading(°),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerAverageActivePace(s/m),pedometerCurrentPace(s/m),pedometerCurrentCadence(steps/s),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa),batteryState(N),batteryLevel(R)
2023-11-06T09:24:43.366+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389538.272770375,0.2359771728515625,0.7330780029296875,-0.621490478515625,389538.267792375,-2.164179159938499,-1.044918014197064,-0.783178785849613,1.306121110916138,0.2922275960445404,1.771065235137939,0.9230097532272339,-0.1970518231391907,-0.1662983894348145,XArbitraryZVertical,-0.5625254410118392,0.07548169493911078,-0.6178182695297881,0.5442133983200143,-0.6129207015037537,0.7055357098579407,-0.3557352721691132,0,0,0,-1,-1,389536.589989875,running,2,2023-11-06T09:24:41.678+02:00,2023-11-06T09:23:03.878+02:00,9,0.5993428,0,0,7.403943,0,0,2023-11-06T09:23:25.206+02:00,720948281.7697229,0,-3.309998,101.7317,1,0.7
2023-11-06T09:24:43.386+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389538.292685375,-0.014312744140625,1.619903564453125,-0.9140167236328125,389538.287706375,-2.0502449176828,-0.9596536233210379,-0.7886888835938516,5.072726249694824,-0.1579736471176147,2.989495992660522,0.7002992630004883,0.3848236799240112,-0.4000706672668457,XArbitraryZVertical,-0.5411840925297496,0.07012979540934997,-0.6080073310378112,0.576653109480438,-0.5772066712379456,0.7094298601150513,-0.4044031798839569,0,0,0,-1,-1,389536.589989875,running,2,2023-11-06T09:24:41.678+02:00,2023-11-06T09:23:03.878+02:00,9,0.5993428,0,0,7.403943,0,0,2023-11-06T09:23:25.206+02:00,720948281.7697229,0,-3.309998,101.7317,1,0.7
2023-11-06T09:24:43.406+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389538.312599375,-0.1147003173828125,2.606964111328125,-1.0614013671875,389538.307621375,-1.861217006319354,-0.8410815560096511,-0.7641472288552581,6.810342788696289,-1.226586699485779,3.417885780334473,0.4543468952178955,1.494723916053772,-0.3685758113861084,XArbitraryZVertical,-0.50711644168074,0.04667756643141224,-0.5883904309552151,0.6280532965940726,-0.538132905960083,0.691921591758728,-0.481308251619339,0,0,0,-1,-1,389536.589989875,running,2,2023-11-06T09:24:41.678+02:00,2023-11-06T09:23:03.878+02:00,9,0.5993428,0,0,7.403943,0,0,2023-11-06T09:23:25.206+02:00,720948281.7697229,0,-3.309998,101.7317,1,0.7
2023-11-06T09:24:43.425+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389538.332514375,-0.419921875,3.411361694335938,-2.240707397460938,389538.327535375,-1.653406471001799,-0.7397588861735327,-0.7089347916172506,7.709836959838867,-3.027925729751587,3.680448293685913,0.3106371760368347,2.294210433959961,-1.044363975524902,XArbitraryZVertical,-0.468612081638439,0.00846019282856538,-0.5583188430103291,0.6845519385165565,-0.5116870403289795,0.6510255932807922,-0.5606622695922852,0,0,0,-1,-1,389536.589989875,running,2,2023-11-06T09:24:41.678+02:00,2023-11-06T09:23:03.878+02:00,9,0.5993428,0,0,7.403943,0,0,2023-11-06T09:23:25.206+02:00,720948281.7697229,0,-3.309998,101.7317,1,0.7
2023-11-06T09:24:43.445+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389538.3524293751,-1.275741577148438,3.595718383789062,-2.122711181640625,389538.347450375,-1.463504100510588,-0.7104998689117141,-0.6548051537994311,5.683403491973877,-5.061663150787354,3.543253421783447,-0.2193047404289246,3.103046655654907,-1.893258094787598,XArbitraryZVertical,-0.4443832422130182,-0.04357918742286784,-0.5099557066046336,0.7352343179820975,-0.5173133611679077,0.6090047359466553,-0.6012488007545471,0,0,0,-1,-1,389536.589989875,running,2,2023-11-06T09:24:41.678+02:00,2023-11-06T09:23:03.878+02:00,9,0.5993428,0,0,7.403943,0,0,2023-11-06T09:23:25.206+02:00,720948281.7697229,0,-3.309998,101.7317,1,0.7
2023-11-06T09:24:43.465+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389538.372343375,-3.784469604492188,3.019927978515625,-0.5443115234375,389538.367365375,-1.32875306568369,-0.6766007244128306,-0.6252568870605836,4.211875915527344,0.101596400141716,2.6479811668396,-1.788363695144653,2.729986667633057,-0.6192694902420044,XArbitraryZVertical,-0.4231289989245145,-0.06974376059268193,-0.4730658312065204,0.7696144218105189,-0.5076873302459717,0.5853055715560913,-0.6321952939033508,0,0,0,-1,-1,389536.589989875,running,2,2023-11-06T09:24:41.678+02:00,2023-11-06T09:23:03.878+02:00,9,0.5993428,0,0,7.403943,0,0,2023-11-06T09:23:25.206+02:00,720948281.7697229,0,-3.309998,101.7317,1,0.7
2023-11-06T09:24:43.485+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389538.392258375,-2.573379516601562,2.54949951171875,0.163726806640625,389538.387279375,-1.225618382180768,-0.5861282867499037,-0.5899567989175065,3.157890796661377,2.61144495010376,2.518484115600586,-3.808762550354004,2.471613645553589,0.5412204265594482,XArbitraryZVertical,-0.3866606718736792,-0.06602994499671563,-0.4581584950789303,0.7976367008408708,-0.4596395492553711,0.5563251376152039,-0.692267119884491,0,0,0,-1,-1,389536.589989875,running,2,2023-11-06T09:24:41.678+02:00,2023-11-06T09:23:03.878+02:00,9,0.5993428,0,0,7.403943,0,0,2023-11-06T09:23:25.206+02:00,720948281.7697229,0,-3.309998,101.7317,1,0.7
2023-11-06T09:24:43.505+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389538.412172375,-0.9953460693359375,0.73760986328125,0.0151214599609375,389538.407194375,-1.140595558364302,-0.4966337201448831,-0.5933164809213283,0.238944411277771,1.29048478603363,3.691455602645874,-0.9676961302757263,0.8712756037712097,0.9254782199859619,XArbitraryZVertical,-0.365407744854081,-0.04485919510113353,-0.4399882289324389,0.8190696572391543,-0.3950358331203461,0.5591137409210205,-0.7289296388626099,0,0,0,-1,-1,389536.589989875,running,2,2023-11-06T09:24:41.678+02:00,2023-11-06T09:23:03.878+02:00,9,0.5993428,0,0,7.403943,0,0,2023-11-06T09:23:25.206+02:00,720948281.7697229,0,-3.309998,101.7317,1,0.7
2023-11-06T09:24:43.525+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389538.432087375,-0.859466552734375,0.565216064453125,-0.0417327880859375,389538.427108375,-1.064215124602922,-0.4412419305841249,-0.6389096057338159,-1.259812831878662,0.09676196426153183,3.697713136672974,-0.4721030294895172,-0.049491286277771,0.6585240364074707,XArbitraryZVertical,-0.3694781219203072,-0.02356746517157466,-0.4107838588131351,0.833178905520976,-0.3428231179714203,0.5963205099105835,-0.7258610129356384,0,0,0,-1,-1,389536.589989875,running,2,2023-11-06T09:24:41.678+02:00,2023-11-06T09:23:03.878+02:00,9,0.5993428,0,0,7.403943,0,0,2023-11-06T09:23:25.206+02:00,720948281.7697229,0,-3.309998,101.7317,1,0.7
2023-11-06T09:24:43.545+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389538.452001375,-0.9851226806640625,0.535980224609375,-0.0387115478515625,389538.447023375,-1.00361468814464,-0.4032408058333576,-0.6912724054301271,-1.435898542404175,0.03637798503041267,2.829379796981812,-0.6558558344841003,-0.03049284219741821,0.6943140625953674,XArbitraryZVertical,-0.3816392110788533,-0.00552219267233824,-0.3839147402467938,0.8407916272668651,-0.3023198544979095,0.6375179886817932,-0.7086420655250549,0,0,0,-1,-1,389536.589989875,running,2,2023-11-06T09:24:41.678+02:00,2023-11-06T09:23:03.878+02:00,9,0.5993428,0,0,7.403943,0,0,2023-11-06T09:23:25.206+02:00,720948281.7697229,0,-3.309998,101.7317,1,0.7
2023-11-06T09:24:43.565+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389538.471916375,-0.708099365234375,-0.0069122314453125,-0.042694091796875,389538.466937375,-0.9573799218145933,-0.373665324513447,-0.736540049333899,-1.480480790138245,-0.1958605796098709,2.168061494827271,-0.6189452409744263,-0.3623874187469482,0.6266906261444092,XArbitraryZVertical,-0.3937986240581615,0.009122072836941849,-0.3629013854781592,0.8444772905945365,-0.2704133689403534,0.671728789806366,-0.6896788477897644,0,0,0,-1,-1,389536.589989875,running,2,2023-11-06T09:24:41.678+02:00,2023-11-06T09:23:03.878+02:00,9,0.5993428,0,0,7.403943,0,0,2023-11-06T09:23:25.206+02:00,720948281.7697229,0,-3.309998,101.7317,1,0.7
2023-11-06T09:24:43.585+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389538.491831375,-0.2840423583984375,-0.4106292724609375,0.042266845703125,389538.486852375,-0.9244009774492623,-0.3611919361410346,-0.778912982097652,-1.643532872200012,-0.837594211101532,1.607276678085327,-0.2373464703559875,-0.9781562685966492,0.6520856618881226,XArbitraryZVertical,-0.4084158496154353,0.01782518614593523,-0.3447755768288992,0.8449902851325958,-0.2514994144439697,0.7025062441825867,-0.6657575368881226,0,0,0,-1,-1,389536.589989875,running,2,2023-11-06T09:24:41.678+02:00,2023-11-06T09:23:03.878+02:00,9,0.5993428,0,0,7.403943,0,0,2023-11-06T09:23:25.206+02:00,720948281.7697229,0,-3.309998,101.7317,1,0.7
2023-11-06T09:24:43.605+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389538.511745375,-0.06878662109375,-0.4293365478515625,0.20233154296875,389538.506766375,-0.9064030242184218,-0.3704848404984724,-0.8214966573425184,-1.879391312599182,-1.354670882225037,1.104357719421387,0.1025858521461487,-1.172565221786499,0.7701822519302368,XArbitraryZVertical,-0.4267816967273601,0.02002108536323592,-0.3284394038008343,0.8423681716917825,-0.2466136068105698,0.732166051864624,-0.6349130868911743,0,0,0,-1,-1,389536.589989875,running,2,2023-11-06T09:24:41.678+02:00,2023-11-06T09:23:03.878+02:00,9,0.5993428,0,0,7.403943,0,0,2023-11-06T09:23:25.206+02:00,720948281.7697229,0,-3.309998,101.7317,1,0.7
2023-11-06T09:24:43.625+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389538.531660375,-0.04083251953125,-0.5370635986328125,0.26202392578125,389538.526681375,-0.9044479092958526,-0.3988741152361957,-0.8630070064132448,-1.900970101356506,-1.595826864242554,0.5369006991386414,0.2122707366943359,-1.208134770393372,0.8512539863586426,XArbitraryZVertical,-0.4473734707757279,0.01726526618064251,-0.3145154061764761,0.8370418474335789,-0.2525081932544708,0.7598010301589966,-0.5991177558898926,0,0,0,-1,-1,389536.589989875,running,2,2023-11-06T09:24:41.678+02:00,2023-11-06T09:23:03.878+02:00,9,0.5993428,0,0,7.403943,0,0,2023-11-06T09:23:25.206+02:00,720948281.7697229,0,-3.309998,101.7317,1,0.7
2023-11-06T09:24:43.645+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389538.551574125,-0.1044464111328125,-0.790740966796875,0.32940673828125,389538.546596125,-0.9236599174282252,-0.4458825526650099,-0.8990056011474342,-1.936054587364197,-1.623507976531982,-0.139983668923378,0.2056331038475037,-1.418298006057739,0.8211053013801575,XArbitraryZVertical,-0.4681022267010456,0.01054969840733617,-0.3053848193716552,0.8291617882140996,-0.2684078216552734,0.7827084064483643,-0.56153804063797,0,0,0,-1,-1,389536.589989875,running,2,2023-11-06T09:24:41.678+02:00,2023-11-06T09:23:03.878+02:00,9,0.5993428,0,0,7.403943,0,0,2023-11-06T09:23:25.206+02:00,720948281.7697229,0,-3.309998,101.7317,1,0.7
2023-11-06T09:24:43.664+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389538.571489125,-0.25799560546875,-1.071701049804688,0.440673828125,389538.566510125,-0.9651333274372721,-0.510494650951538,-0.9320257135731586,-2.140290498733521,-1.481679677963257,-0.5955283045768738,0.1234662532806396,-1.756122231483459,0.8996953964233398,XArbitraryZVertical,-0.4897950623450373,0.001953015930487514,-0.3006456156730054,0.8183575805631268,-0.2913129329681396,0.8028293251991272,-0.5201939940452576,0,0,0,-1,-1,389536.589989875,running,2,2023-11-06T09:24:41.678+02:00,2023-11-06T09:23:03.878+02:00,9,0.5993428,0,0,7.403943,0,0,2023-11-06T09:23:25.206+02:00,720948281.7697229,0,-3.309998,101.7317,1,0.7
2023-11-06T09:24:43.684+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389538.591403125,-0.429534912109375,-1.135345458984375,0.483642578125,389538.586425125,-1.027666001556346,-0.5851198549351121,-0.9578594000854012,-1.954460024833679,-0.8572164177894592,-1.218983769416809,-0.04207983613014221,-1.959975481033325,0.9570666551589966,XArbitraryZVertical,-0.5100755577465225,-0.006021350403589724,-0.3019392229145909,0.8053690936717883,-0.3177224397659302,0.8179619908332825,-0.4795733392238617,0,0,0,-1,-1,389536.589989875,running,2,2023-11-06T09:24:41.678+02:00,2023-11-06T09:23:03.878+02:00,9,0.5993428,0,0,7.403943,0,0,2023-11-06T09:23:25.206+02:00,720948281.7697229,0,-3.309998,101.7317,1,0.7
2023-11-06T09:24:43.704+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389538.611318125,-0.428466796875,-1.0234375,0.4217987060546875,389538.606339125,-1.10950377387418,-0.6624010459597787,-0.967227253023943,-1.507892727851868,-0.2142979055643082,-2.083726406097412,-0.09920147061347961,-1.895626544952393,0.9276836514472961,XArbitraryZVertical,-0.5254074787656416,-0.0131031260050733,-0.3124569443011229,0.7912938727565482,-0.3490712642669678,0.8233150839805603,-0.4475505650043488,0,0,0,-1,-1,389536.589989875,running,2,2023-11-06T09:24:41.678+02:00,2023-11-06T09:23:03.878+02:00,9,0.5993428,0,0,7.403943,0,0,2023-11-06T09:23:25.206+02:00,720948281.7697229,0,-3.309998,101.7317,1,0.7
2023-11-06T09:24:43.724+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389538.6312331251,-0.443603515625,-0.9249267578125,0.133087158203125,389538.626254125,-1.206618339295793,-0.74431058206291,-0.9526219279936075,-1.055928349494934,-0.1095283553004265,-3.158554553985596,-0.01373317837715149,-1.808346033096313,0.7172901630401611,XArbitraryZVertical,-0.5350609230100765,-0.0237680474460154,-0.3324118830715644,0.7763035622631933,-0.3926236629486084,0.8149378299713135,-0.4262897670269012,0,0,0,-1,-1,389536.589989875,running,2,2023-11-06T09:24:41.678+02:00,2023-11-06T09:23:03.878+02:00,9,0.5993428,0,0,7.403943,0,0,2023-11-06T09:23:25.206+02:00,720948281.7697229,0,-3.309998,101.7317,1,0.7
2023-11-06T09:24:43.744+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389538.651147125,-0.832763671875,-0.667205810546875,-0.1641387939453125,389538.646168125,-1.322121822611331,-0.842615491170717,-0.9135241518549939,-1.260251522064209,-0.4668231010437012,-4.563271999359131,-0.1277894675731659,-1.593801021575928,0.3822789788246155,XArbitraryZVertical,-0.5430319549785461,-0.04260941857005614,-0.360460523405224,0.7572112330229626,-0.4560118317604065,0.7916617393493652,-0.4066014587879181,0,0,0,-1,-1,389536.589989875,running,2,2023-11-06T09:24:41.678+02:00,2023-11-06T09:23:03.878+02:00,9,0.5993428,0,0,7.403943,0,0,2023-11-06T09:23:25.206+02:00,720948281.7697229,0,-3.309998,101.7317,1,0.7
2023-11-06T09:24:43.764+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389538.671062125,-1.780105590820312,-0.09820556640625,0.1005706787109375,389538.666083125,-1.460406471378195,-0.9678762622537286,-0.8586223597532422,-2.608789682388306,-1.209067106246948,-4.714711666107178,-0.663246214389801,-1.219513177871704,0.2611356973648071,XArbitraryZVertical,-0.5566884466080009,-0.06942441922767122,-0.3925587178128014,0.7288181988069625,-0.538261353969574,0.7569430470466614,-0.3705564439296722,0,0,0,-1,-1,389536.589989875,running,2,2023-11-06T09:24:41.678+02:00,2023-11-06T09:23:03.878+02:00,9,0.5993428,0,0,7.403943,0,0,2023-11-06T09:23:25.206+02:00,720948281.7697229,0,-3.309998,101.7317,1,0.7
2023-11-06T09:24:43.784+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389538.690976125,-4.437942504882812,1.817733764648438,-0.371337890625,389538.685998125,-1.607582292336071,-1.093347943915085,-0.8136352865516157,-3.227328300476074,0.2396557480096817,-4.410169124603271,-2.248517036437988,-0.221036434173584,0.2991277277469635,XArbitraryZVertical,-0.5783196747487214,-0.08794968646313769,-0.4221100824160263,0.6925562462897931,-0.6100493669509888,0.7267888784408569,-0.3156224191188812,0,0,0,-1,-1,389536.589989875,running,2,2023-11-06T09:24:41.678+02:00,2023-11-06T09:23:03.878+02:00,9,0.5993428,0,0,7.403943,0,0,2023-11-06T09:23:25.206+02:00,720948281.7697229,0,-3.309998,101.7317,1,0.7
2023-11-06T09:24:43.804+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389538.710891125,-6.1571044921875,4.6796875,0.04852294921875,389538.705912125,-1.75915612538791,-1.192220062391551,-0.7573057452821518,-4.350866317749023,0.1950661689043045,-3.979195833206177,-5.495756149291992,2.990524053573608,0.2260262072086334,XArbitraryZVertical,-0.5969327484542142,-0.09684960304200074,-0.4601161189716055,0.6500650057739356,-0.6752338409423828,0.6869660615921021,-0.2685829102993011,0,0,0,-1,-1,389536.589989875,running,2,2023-11-06T09:24:41.678+02:00,2023-11-06T09:23:03.878+02:00,9,0.5993428,0,0,7.403943,0,0,2023-11-06T09:23:25.206+02:00,720948281.7697229,0,-3.309998,101.7317,1,0.7
2023-11-06T09:24:43.824+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389538.730805125,-3.185699462890625,4.634048461914062,-0.02069091796875,389538.725827125,-1.88248015683812,-1.276516365348387,-0.7617233236907278,-3.938445806503296,-0.1717560440301895,0.5533820390701294,-3.361431360244751,3.92964243888855,0.1155952960252762,XArbitraryZVertical,-0.6228461228942987,-0.08435285101473158,-0.4722501844170429,0.6180024400611002,-0.6925389170646667,0.6901695728302002,-0.2098946124315262,0,0,0,-1,-1,389536.589989875,running,2,2023-11-06T09:24:41.678+02:00,2023-11-06T09:23:03.878+02:00,9,0.5993428,0,0,7.403943,0,0,2023-11-06T09:23:25.206+02:00,720948281.7697229,0,-3.309998,101.7317,1,0.7
2023-11-06T09:24:43.844+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389538.750720125,-1.8218994140625,3.395553588867188,-0.5099639892578125,389538.745741125,-1.955940745578697,-1.330661005244071,-0.7901578171053958,-1.97697913646698,0.2404568195343018,0.5592128038406372,-2.05756402015686,3.698257446289062,-0.1214008331298828,XArbitraryZVertical,-0.6417143452947836,-0.06720739687041478,-0.4694640679017,0.6027348959308213,-0.6835401654243469,0.7104643583297729,-0.1673717349767685,0,0,0,-1,-1,389536.589989875,running,2,2023-11-06T09:24:41.678+02:00,2023-11-06T09:23:03.878+02:00,9,0.5993428,0,0,7.403943,0,0,2023-11-06T09:23:25.206+02:00,720948281.7697229,0,-3.309998,101.7317,1,0.7
2023-11-06T09:24:43.864+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389538.7706351251,-0.740814208984375,1.98089599609375,-0.6394500732421875,389538.765656125,-1.992341797811121,-1.332652623325218,-0.8001786877947789,-0.650916576385498,2.25349760055542,-0.1765741854906082,-0.4680849313735962,1.833880424499512,-0.4210811853408813,XArbitraryZVertical,-0.6442764699735767,-0.05240896028222229,-0.4768833543557641,0.5956033859337252,-0.6769193410873413,0.7174805998802185,-0.1643222570419312,0,0,0,-1,-1,389536.589989875,running,2,2023-11-06T09:24:41.678+02:00,2023-11-06T09:23:03.878+02:00,9,0.5993428,0,0,7.403943,0,0,2023-11-06T09:23:25.206+02:00,720948281.7697229,0,-3.309998,101.7317,1,0.7
2023-11-06T09:24:43.883+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389538.790549125,-0.1109771728515625,1.106307983398438,-0.7362823486328125,389538.785570125,-1.998987498956336,-1.278908247875779,-0.7929852787930691,0.2780091762542725,3.217648267745972,-0.5863113403320312,0.2449314594268799,0.7792326211929321,-0.5499488115310669,XArbitraryZVertical,-0.6306097800257703,-0.03697691704579868,-0.4980138149902057,0.5940926808311123,-0.6720402240753174,0.7124512791633606,-0.2019280195236206,0,0,0,-1,-1,389536.589989875,running,2,2023-11-06T09:24:41.678+02:00,2023-11-06T09:23:03.878+02:00,9,0.5993428,0,0,7.403943,0,0,2023-11-06T09:23:25.206+02:00,720948281.7697229,0,-3.309998,101.7317,1,0.7
2023-11-06T09:24:43.903+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389538.810464125,0.74468994140625,0.65185546875,-0.6530303955078125,389538.805485125,-1.984787777714474,-1.211284480836283,-0.7724905094110027,1.492663502693176,2.578732490539551,-0.9525299668312073,0.9742522239685059,0.1139533519744873,-0.4350795447826385,XArbitraryZVertical,-0.6108843634697394,-0.02896446589095863,-0.5204488228143841,0.5959148154810905,-0.6703888177871704,0.6979210376739502,-0.2519627213478088,0,0,0,-1,-1,389536.589989875,running,2,2023-11-06T09:24:41.678+02:00,2023-11-06T09:23:03.878+02:00,9,0.5993428,0,0,7.403943,0,0,2023-11-06T09:23:25.206+02:00,720948281.7697229,0,-3.309998,101.7317,1,0.7
2023-11-06T09:24:43.923+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389538.830378125,1.335662841796875,0.5276336669921875,-0.348785400390625,389538.825400125,-1.941565216381974,-1.135653449450604,-0.7391666060594181,2.532648801803589,1.948565483093262,-0.9215112328529358,1.786721706390381,-0.09191566705703735,-0.2279894649982452,XArbitraryZVertical,-0.5858515006314644,-0.03182143694111,-0.5391338186531268,0.6042352602822686,-0.6701599955558777,0.6736722588539124,-0.3115308284759521,0,0,0,-1,-1,389536.589989875,running,2,2023-11-06T09:24:41.678+02:00,2023-11-06T09:23:03.878+02:00,9,0.5993428,0,0,7.403943,0,0,2023-11-06T09:23:25.206+02:00,720948281.7697229,0,-3.309998,101.7317,1,0.7
2023-11-06T09:24:43.943+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389538.850293125,1.046310424804688,0.138580322265625,0.0645751953125,389538.845314125,-1.893803140548295,-1.073478612345983,-0.696303665600482,2.402053833007812,1.280029773712158,-1.360821962356567,1.975322127342224,-0.2557355761528015,0.2459148168563843,XArbitraryZVertical,-0.5613873190957731,-0.04284770070134866,-0.5537230489688014,0.613513768277804,-0.6742814779281616,0.6413861513137817,-0.3660167157649994,0,0,0,-1,-1,389536.589989875,running,2,2023-11-06T09:24:41.678+02:00,2023-11-06T09:23:03.878+02:00,9,0.5993428,0,0,7.403943,0,0,2023-11-06T09:23:25.206+02:00,720948281.7697229,0,-3.309998,101.7317,1,0.7
2023-11-06T09:24:43.963+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389538.870207125,0.6848297119140625,-0.26934814453125,0.2003173828125,389538.865229125,-1.878450786020629,-1.0377223256398,-0.6533062083370944,0.5083818435668945,1.423673152923584,-1.725559830665588,1.478821277618408,-0.7020382285118103,0.575839638710022,XArbitraryZVertical,-0.5435852163179248,-0.0524062931502195,-0.5698667822606704,0.614019939690889,-0.6838993430137634,0.6078150868415833,-0.403537392616272,0,0,0,-1,-1,389536.589989875,running,2,2023-11-06T09:24:41.678+02:00,2023-11-06T09:23:03.878+02:00,9,0.5993428,0,0,7.403943,0,0,2023-11-06T09:23:25.206+02:00,720948281.7697229,0,-3.309998,101.7317,1,0.7
2023-11-06T09:24:43.983+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389538.890122125,0.8592376708984375,-0.4097900390625,0.1010284423828125,389538.885143125,-1.920232047617671,-1.032117640150511,-0.6362090581603764,-2.494101762771606,1.572886943817139,-1.401418685913086,1.418672919273376,-0.9758490920066833,0.5905681252479553,XArbitraryZVertical,-0.53997758560755,-0.04589674051504416,-0.5883167701244159,0.6001676001162131,-0.690447211265564,0.5941504836082458,-0.4126353859901428,0,0,0,-1,-1,389536.589989875,running,2,2023-11-06T09:24:41.678+02:00,2023-11-06T09:23:03.878+02:00,9,0.5993428,0,0,7.403943,0,0,2023-11-06T09:23:25.206+02:00,720948281.7697229,0,-3.309998,101.7317,1,0.7
